"Variable","Statistic","Full_Sample","ISO14001_No","ISO14001_Yes","P_Value"
"rd","Mean",0.699205898780101,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.516397779494322,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.316227766016838,133.6687,135.684,0.0357124491804931
"releases","Mean",0.421637021355784,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.567646212197547,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.632455532033676,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.316227766016838,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.516397779494322,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.316227766016838,0,0,7.2738672869272e-311
"insp","Max",0.632455532033676,5,6,7.2738672869272e-311
"sales","Mean",0.737864787372622,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.483045891539648,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.516397779494322,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.788810637746616,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.567646212197547,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.966091783079296,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.849836585598797,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.316227766016838,133.6687,135.684,0.0357124491804931
"releases","Mean",0.942809041582063,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.816496580927726,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.483045891539648,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.737864787372622,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.632455532033676,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.737864787372622,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.699205898780101,0,0,7.2738672869272e-311
"insp","Max",0.707106781186548,5,6,7.2738672869272e-311
"sales","Mean",0.421637021355784,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.567646212197547,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.316227766016838,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.483045891539648,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.816496580927726,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.483045891539648,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.632455532033676,133.6687,135.684,0.0357124491804931
"releases","Mean",0,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.823272602348565,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.843274042711568,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.707106781186548,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.632455532033676,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.483045891539648,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.699205898780101,0,0,7.2738672869272e-311
"insp","Max",0.918936583472681,5,6,7.2738672869272e-311
"sales","Mean",0.52704627669473,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.483045891539648,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.823272602348565,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.994428926011753,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.674948557710553,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.816496580927726,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.632455532033676,133.6687,135.684,0.0357124491804931
"releases","Mean",0.948683298050514,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.674948557710553,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.483045891539648,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.52704627669473,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.737864787372622,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.666666666666667,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.674948557710553,0,0,7.2738672869272e-311
"insp","Max",0.632455532033676,5,6,7.2738672869272e-311
"sales","Mean",0,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.788810637746616,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.674948557710553,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.421637021355784,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1.13529242439509,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.567646212197547,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.516397779494322,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.737864787372622,133.6687,135.684,0.0357124491804931
"releases","Mean",0.918936583472681,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.843274042711568,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.316227766016838,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.632455532033676,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.788810637746616,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.843274042711568,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.843274042711568,0,0,7.2738672869272e-311
"insp","Max",0.421637021355784,5,6,7.2738672869272e-311
"sales","Mean",0.699205898780101,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.823272602348565,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.699205898780101,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.788810637746616,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.788810637746616,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.316227766016838,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.567646212197547,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.632455532033676,133.6687,135.684,0.0357124491804931
"releases","Mean",0.699205898780101,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.52704627669473,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.316227766016838,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.567646212197547,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.483045891539648,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.823272602348565,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.788810637746616,0,0,7.2738672869272e-311
"insp","Max",0.674948557710553,5,6,7.2738672869272e-311
"sales","Mean",0.52704627669473,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.421637021355784,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.316227766016838,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.316227766016838,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.875595035770913,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.516397779494322,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.483045891539648,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.707106781186548,133.6687,135.684,0.0357124491804931
"releases","Mean",0.843274042711568,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.421637021355784,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.516397779494322,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.567646212197547,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.632455532033676,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.823272602348565,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.421637021355784,0,0,7.2738672869272e-311
"insp","Max",0.567646212197547,5,6,7.2738672869272e-311
"sales","Mean",0.483045891539648,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.966091783079296,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.471404520791032,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.994428926011753,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.707106781186548,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.918936583472681,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.666666666666667,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.632455532033676,133.6687,135.684,0.0357124491804931
"releases","Mean",0.421637021355784,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.52704627669473,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1.13529242439509,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.674948557710553,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.707106781186548,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0.567646212197547,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.823272602348565,0,0,7.2738672869272e-311
"insp","Max",0.421637021355784,5,6,7.2738672869272e-311
"sales","Mean",0.737864787372622,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0.666666666666667,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0.516397779494322,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0.483045891539648,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0.316227766016838,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0.632455532033676,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0.516397779494322,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0.875595035770913,133.6687,135.684,0.0357124491804931
"releases","Mean",0.942809041582063,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0.567646212197547,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0.632455532033676,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0.471404520791032,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0.567646212197547,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1.07496769977314,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0.666666666666667,0,0,7.2738672869272e-311
"insp","Max",0.699205898780101,5,6,7.2738672869272e-311
"sales","Mean",0,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0,-13.55661,-9.617299,0.0357124491804931
"rd","Max",3,133.6687,135.684,0.0357124491804931
"releases","Mean",0,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",3,0,0,7.2738672869272e-311
"insp","Max",0,5,6,7.2738672869272e-311
"sales","Mean",1,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2,215.09403,594.30968,1.59488133699139e-25
"sales","Max",2,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0,133.6687,135.684,0.0357124491804931
"releases","Mean",1,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0,6.254692,5.208553,1.487922985421e-134
"insp","Mean",0,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1,0,0,7.2738672869272e-311
"insp","Max",1,5,6,7.2738672869272e-311
"sales","Mean",1,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1,-13.55661,-9.617299,0.0357124491804931
"rd","Max",2,133.6687,135.684,0.0357124491804931
"releases","Mean",0,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",3,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",2,0,0,7.2738672869272e-311
"insp","Max",0,5,6,7.2738672869272e-311
"sales","Mean",0,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0,215.09403,594.30968,1.59488133699139e-25
"sales","Max",1,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0,133.6687,135.684,0.0357124491804931
"releases","Mean",0,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",0,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",2,6.254692,5.208553,1.487922985421e-134
"insp","Mean",2,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0,0,0,7.2738672869272e-311
"insp","Max",0,5,6,7.2738672869272e-311
"sales","Mean",4,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",1,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",2,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",1,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",0,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",0,-13.55661,-9.617299,0.0357124491804931
"rd","Max",0,133.6687,135.684,0.0357124491804931
"releases","Mean",0,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",0,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",0,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",0,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",1,0,0,7.2738672869272e-311
"insp","Max",0,5,6,7.2738672869272e-311
"sales","Mean",0,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",2,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",0,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",2,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1,-13.55661,-9.617299,0.0357124491804931
"rd","Max",3,133.6687,135.684,0.0357124491804931
"releases","Mean",0,2.25699869390897,1.69255678486295,1.487922985421e-134
"releases","SD",1,1.06929871500157,0.933493346604401,1.487922985421e-134
"releases","Min",1,0.0059095,0.0033893,1.487922985421e-134
"releases","Max",1,6.254692,5.208553,1.487922985421e-134
"insp","Mean",1,1.07001114827202,1.99800853485064,7.2738672869272e-311
"insp","SD",1,0.975618985044452,1.0860771047424,7.2738672869272e-311
"insp","Min",0,0,0,7.2738672869272e-311
"insp","Max",0,5,6,7.2738672869272e-311
"sales","Mean",1,1507.02283777035,1577.38437890185,1.59488133699139e-25
"sales","SD",0,295.984860610568,299.621113687715,1.59488133699139e-25
"sales","Min",1,215.09403,594.30968,1.59488133699139e-25
"sales","Max",0,2527.0477,2589.7408,1.59488133699139e-25
"rd","Mean",0,65.381795851282,66.3314577655761,0.0357124491804931
"rd","SD",1,20.3197083967886,19.8709077621676,0.0357124491804931
"rd","Min",1,-13.55661,-9.617299,0.0357124491804931
