year,hhid,cropsystem,farmsize,fworkers,olandvalue,ownland,extvisits,educhead,educspouse,agehead,agespouse,hhavgeduc,lithead,malehead,literacy,hhsize,remmit,distance,comm,avghrsperwker,region1,region2,region3,region4,allagrtechs,seedtechs,seedfertechs,purchtechs,soilwatechs,stotoff_remit,slandvalue,sfarmrev,swageincome,snowageincome,totalland,propownland,fertilizer,urban,drought,_merge
0,4103002308,1,0.779352248,1.833333254,513.5145874,0.921052635,0,0,0,40,40,0,0,0,2,5,0.007012418,38.40000153,41030023,280.8099976,0,0,0,1,1,1,1,1,1,107.5745773,513.5145874,108.3243256,94.59458923,12.97297287,0.921052635,1,0,0,1,3
1,4103002308,1,0.242914975,1.833333254,42.47286415,0.441295534,0,0,0,44,44,0,0,0,1,5,169.8914642,0.200000003,41030023,72,0,0,0,1,1,0,0,0,1,604.0585327,42.47286224,2902.3125,35.39405441,398.7730103,0.441295564,0.99999994,0,0,1,3
0,4103002309,1,0.283400804,2.166666508,270.2705383,0.585020244,0,0,0,50,50,3,0,0,1,4,0,38.40000153,41030023,149.6750031,0,0,0,1,1,0,0,0,1,0,270.2705383,37.83783722,0,0,0.585020244,1,0,0,0,3
1,4103002309,1,1.113360286,2.166666508,4719.207031,2.443319798,0,11,0,54,62,11,0,0,2,4,56.63048553,7,41030023,85,0,0,0,1,1,0,0,0,1,136.8569946,4719.207031,1172.398438,0,80.22651672,2.443319798,1,0,0,1,3
0,4103002310,1,3.076923132,3.200000048,8756.759378,8.829959869,0,12,1,44,40,5.75,1,1,3,10,0,38.40000153,41030023,174.0666656,0,0,0,1,1,1,1,1,1,0,8756.759766,44.68107986,0,0,11.2591095,0.784250259,0,0,0,3
1,4103002310,1,1.396761179,3.200000048,13921.66089,4.657894611,31,0,0,48,45,9,1,1,7,13,0,0.200000003,41030023,59.59999847,0,0,0,1,1,1,1,1,1,991.0335083,13921.66113,2368.412842,0,991.0335083,4.688259125,0.9935233,1,0,1,3
0,4103002606,1,1.163967609,1.166666746,405.4070435,0.218623489,0,6,1,37,30,5.5,1,1,4,4,0.002921841,1,41030026,125.7649994,0,0,0,1,1,0,0,0,1,10.81373215,405.4070435,43.24324417,5.405405045,5.405405521,1.433198333,0.152542382,0,0,1,3
1,4103002606,1,0.340080976,1.166666746,471.9207153,0.068825908,0,6,0,41,35,6,1,1,3,6,0,4.5,41030026,61.5,0,0,0,1,0,0,0,0,0,70.7881012,471.9207153,18.87682915,70.7881012,0,0.340080976,0.20238094,0,0,1,3
0,4103002609,1,0.35627529,2.833333492,297.2989197,0.204453439,0,6,0,30,26,3,1,1,1,6,0,1,41030026,68.91500092,0,0,0,1,1,0,0,0,1,3.243243217,297.2989197,10.62162209,3.243243217,0,0.508097172,0.40239042,0,0,1,3
1,4103002609,1,0.230769217,2.833333492,943.8414307,0.115384609,0,0,0,34,28,0,0,1,2,7,0,0.200000003,41030026,108,0,0,0,1,1,0,0,0,1,71.96791077,943.8414307,165.1722412,57.81028748,14.15762138,0.230769217,0.5,0,0,0,3
0,4103002610,1,1.619433165,3.166666508,3513.513672,3.238866329,0,7,1,38,24,5.199999809,1,1,7,12,0,1,41030026,26.8200016,0,0,0,1,1,0,0,0,1,1190,3513.513672,21.62162209,0,1190,3.238866329,1,0,0,1,3
1,4103002610,1,0.414979756,3.166666508,14157.62109,0.809716582,0,0,0,42,31,0,1,1,5,12,0,1,41030026,64,0,0,0,1,1,1,1,1,1,2062.293457,14157.62109,902.5484009,0,2062.293457,0.809716582,1,0,0,1,3
0,4103002612,1,1.518218637,1.5,6216.218323,2.265182257,2,14,1,38,34,8.800000191,1,1,6,11,0,1,41030026,74.99750519,0,0,0,1,1,0,0,0,1,5351.351074,6216.218262,855.9459229,0,5351.351074,2.265182257,1,0,0,1,3
1,4103002612,0,1.214574814,1.5,33506.37012,6.566801548,1,0,0,42,38,11,1,1,9,9,0,1,41030026,28,0,0,0,1,1,0,0,0,1,3045.776367,33506.37109,3065.597168,0,3045.776367,11.42510128,0.574769676,0,0,0,3
0,4103002901,1,0.303643703,4.366666794,432.4335022,0.26720646,0,6,1,33,33,5.5,1,1,4,8,0,48,41030029,302.8600159,0,0,0,1,1,0,0,0,1,4.324324131,432.4335022,0.810810804,4.324324131,0,0.672064781,0.397590339,0,0,1,3
1,4103002901,1,0.556680143,4.366666794,2477.583862,0.548583031,0,7,1,37,37,6.5,1,1,6,10,0,5,41030029,91.66666412,0,0,0,1,1,0,0,0,1,254.8371887,2477.583984,1147.947144,0,254.8371887,0.852226734,0.643705487,0,0,1,3
0,4103002902,1,0.328947365,4,2702.703125,1.672064781,0,0,0,70,70,0,0,0,2,5,0.005843682,48,41030029,88.07499695,0,0,0,1,0,0,0,0,0,10.81665516,2702.703125,14.50810814,0,10.81081104,1.672064781,1,0,0,1,3
1,4103002902,1,0.425101221,4,7078.810547,2.022267103,0,0,0,74,70,7,0,0,5,10,0,5,41030029,45.66666794,0,0,0,1,1,0,0,0,1,141.5762177,7078.810547,1430.981567,0,141.5762177,2.022267103,1,0,0,0,3
0,4103002903,0,0.303643733,4.5,1081.082153,0.716599166,0,13,1,37,28,6,1,1,3,9,0,48,41030029,41.01333237,0,0,0,1,1,0,0,0,1,1459.459351,1081.082153,37.02702713,0,1459.459351,0.902833939,0.793722034,0,0,1,3
1,4103002903,1,0.708501995,4.5,4719.207031,0.506072879,0,0,0,41,32,9,1,1,7,10,0,7,41030029,55.5,0,0,0,1,1,0,0,0,1,1826.33313,4719.207031,1936.290649,0,1826.33313,0.708501995,0.714285731,0,0,1,3
0,4103002904,1,0.506072879,2,1297.297852,1.526315808,0,12,1,30,26,13,1,1,0,4,0,48,41030029,93.10500336,0,0,0,1,1,0,0,0,1,0,1297.297852,48.98648834,0,0,6.384615421,0.239061505,0,0,0,3
1,4103002904,1,0.364372462,2,6606.890137,1.566801548,0,0,0,34,30,0,1,1,2,5,0,1,41030029,310,0,0,0,1,1,0,0,0,1,1038.225586,6606.890137,3625.924316,0,1038.225586,1.668016076,0.939320385,0,0,1,3
0,4103002905,1,0.253036439,2.5,891.8927155,2.109311819,0,4,1,42,44,4.142857075,1,1,6,7,0.014609204,48,41030029,19.58143044,0,0,0,1,1,0,0,0,1,27.04163551,891.8927002,4.324324131,0,27.02702713,2.412955523,0.874161065,0,0,1,3
1,4103002905,1,0.172064781,2.5,2831.524231,1.174089074,0,4,0,46,52,3.5,1,0,5,5,0,10,41030029,77.19999695,0,0,0,1,1,0,0,0,1,198.2066956,2831.52417,1882.491821,0,198.2066956,1.174089074,1,0,0,1,3
0,4103002906,1,0.506072879,2.75,2270.272461,3.257085085,0,0,0,68,68,2.75,0,0,2,7,0,48,41030029,90.01000214,0,0,0,1,1,0,0,0,1,0,2270.272461,66.48648834,0,0,3.860323906,0.843733609,0,0,1,3
1,4103002906,1,0.202429146,2.75,6252.949371,2.864372492,0,2,0,72,71,2,0,0,4,7,0,10,41030029,59,0,0,0,1,1,0,0,0,1,1061.821655,6252.949219,1756.331665,0,1061.821655,2.914979696,0.982638896,0,0,1,3
0,4103002907,0,0.435222685,2.266666651,3783.785461,3.906882763,0,14,1,45,37,3.571428537,1,1,10,13,0,48,41030029,33.2179985,0,0,0,1,1,0,0,0,1,432.4324341,3783.7854,515.6756592,0,432.4324341,3.906882763,1,0,0,1,3
1,4103002907,1,1.417004108,2.266666651,14157.62109,3.305668116,3,13,1,49,41,6.166666508,1,1,11,13,235.9603577,1,41030029,41.2857132,0,0,0,1,1,0,0,0,1,2737.140381,14157.62109,3894.053711,0,2501.179932,3.305668116,1,0,0,1,3
0,4103002908,1,1.670040488,1.75,3027.029297,3.716599226,0,3,0,38,38,3.333333254,0,0,2,6,0,48,41030029,202.3699951,0,0,0,1,1,1,1,1,1,0,3027.029297,138.9459534,0,0,4.443319798,0.836446464,0,0,1,3
1,4103002908,1,1.265182137,1.75,3775.365723,1.212550521,4,0,0,42,42,2,1,0,5,5,29.54223633,2,41030029,86.33333588,0,0,0,1,1,0,0,0,1,1372.439819,3775.365723,2320.198242,0,1342.897583,1.406882524,0.861870468,0,0,1,3
0,4103002909,1,0.840080976,3,2891.892853,1.720647693,0,0,0,45,43,0.400000006,0,1,2,8,0,48,41030029,37.64200211,0,0,0,1,1,0,0,0,1,918.9189453,2891.892822,18.64864922,0,918.9189453,1.720647693,1,0,0,1,3
1,4103002909,1,0.607287407,3,24067.95618,9.352227211,0,0,1,49,44,3,0,1,2,5,0,2,41030029,196,0,0,0,1,1,0,0,0,1,2566.304688,24067.95703,2402.16626,0,2566.304688,9.352227211,0.99999994,0,0,1,3
0,4103002910,1,2.176113367,2.799999952,1081.082153,3.684210777,0,13,1,48,39,4,1,1,5,9,0,48,41030029,120.75,0,0,0,1,1,0,0,0,1,0,1081.082153,425.0473022,0,0,5.287449837,0.696784079,0,0,1,3
1,4103002910,1,1.214574933,2.799999952,14157.62109,3.012145996,0,0,0,52,43,0,1,1,6,10,0,5,41030029,50.59999847,0,0,0,1,1,0,0,0,1,507.3147583,14157.62109,2302.218018,0,507.3147583,3.645749092,0.826207697,0,0,0,3
0,4103003205,1,0.404858291,0.5,1216.217285,1.295546532,0,11,1,36,36,4.75,1,0,0,12,0,140,41030032,18.38666725,0,0,0,1,1,0,0,0,1,767.567627,1216.217285,32.43243408,0,767.567627,1.295546532,1,0,0,1,3
1,4103003205,0,0.404858291,0.5,1887.682861,1.255060673,0,11,1,40,42,11,1,0,14,15,424.7286377,7,41030032,8.666666985,0,0,0,1,0,0,0,0,0,4446.437012,1887.682861,37.75365829,353.9405212,3667.767822,1.255060673,1,0,0,0,3
0,4103003206,0,0.101214573,2,594.5951538,1.012145758,0,7,1,38,26,6,1,1,3,4,0.029218407,140,41030032,19.33666801,0,0,0,1,0,0,0,0,0,178.9481354,594.5951538,32.43243408,0,178.9189148,1.012145758,1,0,0,0,3
1,4103003206,0,0.202429146,2,0,0,4,0,0,42,31,0,1,1,5,6,0,7,41030032,39.33333206,0,0,0,1,0,0,0,0,0,2380.840088,0,14.15762138,304.388855,2076.451172,0.202429146,0,0,0,1,3
0,4103003207,1,0.708501995,4,1216.217072,1.255060673,0,14,1,30,30,14,1,1,0,6,0,140,41030032,53.51499939,0,0,0,1,1,0,0,0,1,648.6486816,1216.217041,90.09009552,0,648.6486816,1.255060673,1,0,0,1,3
1,4103003207,0,0.8906883,4,0,0,0,11,0,34,33,11,1,1,4,7,0,7,41030032,48.5,0,0,0,1,1,0,0,0,1,3822.557617,0,2501.966309,0,3822.557617,0.8906883,0,0,0,0,3
0,4103003208,1,1.163967609,4.5,1621.623779,2,0,0,0,59,42,2,0,1,1,8,0,140,41030032,150.8950043,0,0,0,1,1,1,1,1,1,4.324324131,1621.623779,32.43243408,4.324324131,0,2.672064781,0.74848485,0,0,1,3
1,4103003208,1,1.113360286,4.5,1887.682861,0.467611313,0,0,1,63,48,5.333333492,1,1,5,7,0,1,41030032,81.75,0,0,0,1,1,0,0,0,1,235.9603577,1887.682861,2261.680176,0,235.9603577,1.378542423,0.339207053,0,0,1,3
0,4103003210,1,1.619433165,3,40540.53906,24.21457481,0,13,1,61,56,8.625,1,1,1,10,0,140,41030032,28.54500008,0,0,0,1,1,0,0,0,1,259.4594727,40540.53906,47.67567444,0,259.4594727,24.21457481,1,0,0,1,3
1,4103003210,1,0.668016195,3,70788.10938,17.02429199,0,0,0,65,63,0,0,1,6,6,0,2,41030032,50.5,0,0,0,1,1,0,0,0,1,3327.04126,70788.10938,3575.585938,0,3327.04126,17.02429199,1,0,0,1,3
0,4103003212,1,0.522267222,4,945.9470215,1.25303638,0,0,1,30,38,9.75,1,0,3,10,0,140,41030032,92.76999664,0,0,0,1,1,0,0,0,1,0,945.9470215,13.96396446,0,0,1.25303638,1,0,0,1,3
1,4103003212,1,0.283400834,4,3775.365723,1.240890741,0,11,0,34,34,11,1,1,10,11,0,7,41030032,35.16666794,0,0,0,1,1,0,0,0,1,521.4724121,3775.365723,2307.692383,285.5120239,235.9603577,2.194332123,0.565498114,0,0,1,3
0,4103003502,1,1.923076868,2.875,405.4067612,0.789473712,0,4,1,34,29,5,1,1,2,7,0,52,41030035,258.9249878,0,0,0,1,0,0,0,0,0,5.448648453,405.4067688,11.35135174,0,5.448648453,1.923076868,0.410526335,0,0,0,3
1,4103003502,1,0.931174099,2.875,12977.81958,4.57692337,0,31,0,38,33,18,1,1,6,10,0,1,41030035,77.66666412,0,0,0,1,1,0,0,0,1,1637.564941,12977.81934,1187.667114,0,1637.564941,4.57692337,0.99999994,0,0,1,3
0,4103003503,1,0.283400834,4,945.9464722,0.544534445,0,13,0,30,30,2.333333254,1,1,2,10,0,52,41030035,27.00666618,0,0,0,1,1,0,0,0,1,10.81081009,945.9464722,145.9459534,0,10.81081009,2.973684311,0.183117777,0,0,1,3
1,4103003503,0,0.404858291,4,4719.207031,3.265182018,0,0,1,34,23,4.833333492,1,1,10,12,0,12,41030035,20.4285717,0,0,0,1,1,0,0,0,1,179.3298798,4719.207031,1918.790283,0,179.3298798,3.265182018,1,0,0,1,3
0,4103003504,1,0.273279339,3.099999905,216.2173004,0.232793525,0,0,0,35,35,2,0,0,2,6,0,52,41030035,296.0400085,0,0,0,1,1,0,0,0,1,12.97297287,216.2173004,24.59459496,12.97297287,0,0.273279339,0.85185194,0,0,1,3
1,4103003504,1,1.366396785,3.099999905,4719.207031,5.072874546,0,0,0,39,38,2,1,0,3,7,0,0.400000006,41030035,104,0,0,0,1,0,0,0,0,0,117.9801788,4719.207031,1655.655273,0,117.9801788,5.072874546,1,0,0,1,3
0,4103003507,0,0.172064766,2.5,621.6226959,0.718623459,0,0,0,50,50,2.5,0,0,2,5,0,52,41030035,65.52999878,0,0,0,1,1,0,0,0,1,0,621.6226807,6.756756783,0,0,0.718623459,1,0,0,0,3
1,4103003507,0,0.283400804,2.5,0,0,0,0,0,54,58,16.5,0,0,1,5,0,16,41030035,41.75,0,0,0,1,1,0,0,0,1,70.7881012,0,3836.715576,0,70.7881012,0.283400804,0,0,0,1,3
0,4103003508,1,0.313765168,2.25,486.4875793,2.635627508,0,0,1,84,40,4.333333492,0,1,2,10,0,52,41030035,116.0133362,0,0,0,1,1,0,0,0,1,0,486.4875793,86.48648834,0,0,3.040485859,0.866844177,0,0,0,3
1,4103003508,1,0.829959512,2.25,2831.524414,1.455465555,0,4,0,88,45,7.5,1,1,5,8,0,7,41030035,54.79999924,0,0,0,1,1,0,0,0,1,117.9801788,2831.524414,1931.335571,0,117.9801788,1.738866329,0.837019801,0,0,1,3
0,4103003509,1,0.404858291,1.5,2621.622925,1.457489967,0,3,1,36,38,1.75,0,1,2,11,0,52,41030035,128.0625,0,0,0,1,1,0,0,0,1,0,2621.623047,56.57657623,0,0,1.457489967,0.99999994,0,0,0,3
1,4103003509,1,0.607287407,1.5,943.8414307,4.963562965,0,0,1,40,42,4,1,1,12,15,353.9405518,6,41030035,12.33333302,0,0,0,1,1,0,0,0,1,1967.909424,943.8414307,1906.245117,0,1613.968872,5.064777374,0.980015993,0,0,1,3
0,4103003510,0,0.161943316,2.5,13513.51367,2.935222626,0,6,1,52,50,3.714285612,1,1,6,10,0.012154858,52,41030035,66.06667328,0,0,0,1,1,0,0,0,1,22.49864197,13513.51367,137.2973022,0,22.48648643,2.935222626,1,0,0,0,3
1,4103003510,1,0.202429146,2.5,141576.2188,24.21457481,0,2,1,56,55,4.400000095,1,1,9,10,0,4,41030035,30.2857151,0,0,0,1,1,0,0,0,1,3511.090088,141576.2188,2522.888184,0,3511.090088,24.21457481,1,0,0,0,3
0,4103003802,1,0.991902828,3.285714149,4189.190735,3.619433165,0,7,1,48,32,3.75,1,1,5,8,0,46.40000153,41030038,312.706665,0,0,0,1,1,0,0,1,1,17.29729652,4189.190918,108.6023178,17.29729652,0,3.619433165,1,0,0,1,3
1,4103003802,1,2.26720643,3.285714149,0,0,2,0,0,52,36,5.5,1,1,9,9,0,5,41030038,111.0869598,0,0,0,1,1,1,1,1,1,1681.217651,0,1637.564819,265.4554138,1415.762207,2.26720643,0,0,0,0,3
0,4103003803,1,0.283400804,3,1189.190811,0.611336052,0,7,1,40,23,6,1,1,3,5,0,46.40000153,41030038,154.3150024,0,0,0,1,1,0,0,0,1,54.05405426,1189.190796,188.6486511,0,54.05405426,1.2186234,0.501661181,0,0,0,3
1,4103003803,1,0.404858291,3,0,0,1,0,0,44,29,0,1,1,3,7,0,5,41030038,105,0,0,0,1,1,0,0,0,1,2406.79541,0,1560.484497,0,2406.79541,0.404858291,0,0,0,1,3
0,4103003805,1,0.627530336,2.485714436,2270.271301,1.404858232,1,13,1,35,27,11.5,1,1,4,7,0,46.40000153,41030038,329.625,0,0,0,1,1,0,0,0,1,688.6486206,2270.27124,273.3513489,612.9729614,75.67567444,1.858299613,0.75599128,0,0,1,3
1,4103003805,1,0.951417029,2.485714436,21236.43164,2.020242691,2.5,0,1,39,32,4,1,1,7,8,0,7,41030038,164,0,0,0,1,1,1,1,1,1,641.8121948,21236.43164,1700.660767,0,641.8121948,2.020242691,1,0,0,0,3
0,4103003806,1,0.202429146,1.75,0,0,0,13,0,29,29,13,1,1,0,1,0,46.40000153,41030038,341.230011,0,0,0,1,0,0,0,0,0,81.08107758,0,51.62162018,81.08107758,0,0.327935219,0,0,0,1,3
1,4103003806,1,0.425101221,1.75,13685.70068,2.313765049,2,10,0,33,32,10,1,1,2,6,0,10,41030038,187,0,0,0,1,1,0,0,0,1,1887.682861,13685.70117,735.3114624,141.5762024,1746.106689,2.313765049,1,0,0,0,3
0,4103003807,1,0.627530336,2,810.812439,1.457489967,3,14,1,32,36,8,1,0,3,6,0,46.40000153,41030038,95.01999664,0,0,0,1,1,0,0,0,1,421.6216431,810.812439,101.6216202,421.6216431,0,1.578947425,0.923076928,0,0,1,3
1,4103003807,1,0.485829949,2,2359.603516,0.629554629,0,0,1,36,28,10,1,1,3,5,0,7,41030038,82,0,0,0,1,1,1,1,1,1,379.8961792,2359.603516,2009.281006,58.99008942,320.9060974,0.629554629,1,0,0,1,3
0,4103003808,1,0.161943316,1.833333254,513.5151367,0.392712533,0,11,1,29,20,9,1,1,3,4,0,46.40000153,41030038,248.5149994,0,0,0,1,0,0,0,0,0,64.86486816,513.5151367,108.1081085,0,64.86486816,0.635627508,0.617834389,0,0,0,3
1,4103003808,1,0.425101221,1.833333254,3775.365723,0.572874486,0,31,1,33,24,19,1,1,4,4,0,30,41030038,131.5,0,0,0,1,1,1,1,1,1,373.7612,3775.365723,1293.062866,0,373.7612,0.64372468,0.889937103,0,0,0,3
0,4103003809,1,0.303643733,2.625,1621.622681,0.340080976,0,0,0,68,68,0,0,0,3,5,0,46.40000153,41030038,148.9199982,0,0,0,1,0,0,0,0,0,0,1621.622681,49.7297287,0,0,0.340080976,0.99999994,0,0,1,3
1,4103003809,1,0.587044537,2.625,4247.286621,0.900809705,0,0,0,72,85,0,0,0,1,6,37.75365829,9,41030038,83,0,0,0,1,0,0,0,0,0,163.2845764,4247.286621,4558.754395,0,125.5309143,0.900809705,1,0,0,0,3
0,4113000401,1,0.303643703,2,505.4075699,0.414979756,0,6,0,18,18,6,1,0,2,2,0.070124179,25,41130004,,0,0,0,1,1,0,0,0,1,129.7998657,505.4075623,208.6216278,0,129.7297363,0.414979756,1,0,0,1,3
1,4113000401,1,0.222672075,2,622.9353333,0.259109318,0,6,0,22,22,6,1,0,3,3,70.78810883,0.5,41130004,53,0,0,0,1,0,0,0,0,0,151.0146332,622.9353027,330.3445129,0,80.22652435,0.309716582,0.836601377,0,0,1,3
0,4113000402,1,0.718623459,4.5,1216.217041,1.578947306,0,6,1,23,26,2.75,1,0,2,7,0.017531045,25,41130004,276.9049988,0,0,0,1,1,0,0,0,1,32.44996643,1216.217041,52.86486435,0,32.43243408,1.578947306,1,0,0,1,3
1,4113000402,1,0.91093117,4.5,4719.207336,1.279352307,0,7,0,27,30,7,1,1,4,8,0,1,41130004,83.33333588,0,0,0,1,1,0,0,0,1,151.0146332,4719.20752,1560.1698,0,151.0146332,1.279352307,0.99999994,0,0,0,3
0,4113000403,1,0.26720649,3,1351.352417,0.404858291,0,0,0,48,67,0,0,0,0,4,0,25,41130004,101.2850037,0,0,0,1,1,0,0,0,1,0,1351.352417,12.72972965,0,0,0.412955463,0.980392158,0,0,1,3
1,4113000403,1,0.526315808,3,9438.414063,0.275303632,0,0,1,52,70,22.66666603,0,0,4,7,0,4,41130004,128.5,0,0,0,1,1,0,0,0,1,70.78810883,9438.414063,1413.245239,33.03445053,37.75365829,0.526315808,0.523076892,0,0,0,3
0,4113000404,1,0.829959512,1.875,1000.001373,0.850202441,0,6,1,29,24,6.5,1,1,6,6,0,25,41130004,227.125,0,0,0,1,1,0,0,0,1,129.7297363,1000.001343,54.05405426,0,129.7297363,1.457489967,0.583333313,0,0,1,3
1,4113000404,1,0.506072879,1.875,3303.445068,1.338056684,0,7,0,33,28,7,1,1,2,6,0,2,41130004,97.5,0,0,0,1,1,0,0,0,1,2954.223877,3303.445068,953.6574097,566.3048096,2387.918945,1.439271331,0.929676473,0,0,1,3
0,4113000405,1,0.455465585,2,945.946228,0.708501995,0,7,0,44,44,7,1,0,1,4,0,25,41130004,128.7166595,0,0,0,1,1,0,0,0,1,54.05405426,945.946228,159.0540466,0,54.05405426,0.708501995,1,0,0,0,3
1,4113000405,1,0.829959512,2,4247.286621,0.951416969,0,7,0,48,51,7,1,0,2,2,0,0.01,41130004,85.5,0,0,0,1,1,0,0,0,1,268.994812,4247.286621,1138.901978,0,268.994812,0.951416969,1,0,0,1,3
0,4113000408,1,0.404858291,2,405.4070435,0.485829949,0,0,0,29,22,0,0,1,0,3,0,25,41130004,148.0149994,0,0,0,1,1,0,0,0,1,8.108108521,405.4070435,2.162162066,8.108108521,0,0.69838053,0.695652187,0,0,1,3
1,4113000408,1,0.080971658,2,471.9207153,0.348178148,0,0,0,33,27,0,0,1,3,5,0,2,41130004,56,0,0,0,1,1,0,0,0,1,519.112793,471.9207153,11.7980175,0,519.112793,0.412955463,0.843137264,0,0,1,3
0,4113000410,1,1.872469664,2.599999905,2702.703552,2.307692289,3,13,1,31,23,8,1,1,3,5,0,25,41130004,259.0400085,0,0,0,1,1,0,0,0,1,12.16216183,2702.703613,1147.441528,0,12.16216183,2.611335993,0.883720934,0,0,0,3
1,4113000410,1,0.425101221,2.599999905,23596.03516,1.485829949,0,0,1,35,27,10,0,1,3,7,0,1,41130004,221.5,0,0,0,1,1,0,0,0,1,4734.308594,23596.03516,2005.528198,0,4734.308594,1.506072879,0.986559153,0,0,0,3
0,4113000602,1,0.37651822,4,405.4070435,0.722672045,0,5,0,43,38,4,1,1,3,8,0,20,41130006,172.1833496,0,0,0,1,1,0,0,0,1,216.216217,405.4070435,116.3243256,0,216.216217,1.43117404,0.504950523,0,0,1,3
1,4113000602,1,1.518218637,4,1887.682861,0.704453468,0,0,0,47,41,5,1,1,4,9,0,1,41130006,90.75,0,0,0,1,1,0,0,0,1,120.3397827,1887.682861,934.7176514,63.70929718,56.63048553,1.518218637,0.464000016,0,0,0,3
0,4113000603,1,0.632591069,3.5,675.6784058,0.779352188,0,6,1,39,35,3,1,1,6,9,0,20,41130006,136.3500061,0,0,0,1,1,0,0,0,1,24.32432556,675.6784058,12.97297287,24.32432556,0,1.323886633,0.588684976,0,0,1,3
1,4113000603,1,0.453441292,3.5,14157.62109,1.279352307,0,5,0,43,39,5.333333492,1,1,9,12,23.596035,7,41130006,104,0,0,0,1,1,0,0,0,1,269.9386597,14157.62109,1201.156128,56.63048553,189.7121277,1.404858351,0.91066283,0,0,1,3
0,4113000604,1,0.032388665,1.666666746,0,0,0,5,1,17,17,5,1,0,2,2,0.014609204,20,41130006,73.20999908,0,0,0,1,1,0,0,0,1,28.1227169,0,0.270270258,1.081081033,27.02702713,0.032388665,0,0,0,0,3
1,4113000604,1,0.607287407,1.666666746,424.7286377,0.22267206,0,4,1,21,23,5.5,1,1,4,4,4.719207287,2,41130006,64.5,0,0,0,1,1,0,0,0,1,198.6786194,424.7286377,417.6498413,28.31524277,165.644165,0.607287407,0.366666704,0,0,1,3
0,4113000606,0,1.417003989,4.5,783.7854004,0.672064781,0,1,0,44,35,2,1,1,3,5,0.004090577,20,41130006,37.09000015,0,0,0,1,0,0,0,0,0,7.571658134,783.7854004,9.145945549,0,7.567567348,1.417003989,0.474285752,0,0,0,3
1,4113000606,0,0.404858291,4.5,1415.762207,0.331983805,0,0,0,48,42,1,0,1,0,7,0,1.5,41130006,21.20000076,0,0,0,1,1,0,0,0,1,13.2137804,1415.762207,292.5908508,13.2137804,0,0.404858291,0.819999993,0,0,0,3
0,4113000607,1,1.884615302,3.400000095,1081.082153,1.190283418,0,0,1,30,26,2.5,0,1,0,8,0.064572677,20,41130006,369.019989,0,0,0,1,1,0,0,0,1,606.010498,1081.082153,137.5135193,0,605.9459229,2,0.595141709,0,0,1,3
1,4113000607,0,4.048583031,3.400000095,8494.572754,2.473684311,0,0,0,34,29,0,0,1,3,10,0,2,41130006,174.5,0,0,0,1,1,0,0,0,1,2095.563965,8494.572266,2079.557861,94.38414764,2001.17981,4.048583031,0.611000001,0,0,1,3
0,4113000608,0,0.202429146,1.75,135.1362152,0.334008098,0,0,0,29,28,0,0,1,0,5,0,20,41130006,35.10499954,0,0,0,1,1,0,0,0,1,216.216217,135.1362152,0.540540516,216.216217,0,0.334008098,1,0,0,1,3
1,4113000608,1,0.344129562,1.75,471.9207153,0.230769232,0,3,0,33,31,3,0,1,0,9,0,4.5,41130006,32,0,0,0,1,1,0,0,0,1,65.83293915,471.9207153,165.1722565,65.83293915,0,0.344129562,0.670588195,0,0,1,3
0,4113000609,1,0.303643703,3.5,540.5410767,0.736842096,0,6,0,42,35,2,1,1,3,9,0,20,41130006,37.45333481,0,0,0,1,1,0,0,0,1,243.2432404,540.5410767,1.081081033,0,243.2432404,0.736842096,1,0,0,1,3
1,4113000609,1,0.607287407,3.5,4247.286499,3.26720643,0,0,0,46,41,6,1,1,6,9,0,7,41130006,139.3333282,0,0,0,1,1,0,0,0,1,188.76828,4247.286621,563.2373657,0,188.76828,3.26720643,1,0,0,1,3
0,4113000610,1,0.206477731,4.300000191,224.3253994,6.09109354,0,4,1,37,28,3.333333254,1,1,2,9,0,20,41130006,58.57333374,0,0,0,1,1,0,0,0,1,0,224.3253937,10.27027035,0,0,6.091093063,1,0,0,1,3
1,4113000610,1,1.720647812,4.300000191,1887.682861,0.848178148,0,2,0,41,34,5.75,0,1,9,13,0,2,41130006,42.33333206,0,0,0,1,1,0,0,0,1,169.891449,1887.682861,1779.141113,0,169.891449,1.720647812,0.492941171,0,0,1,3
0,4113000702,1,1.973684192,3.733333349,1162.164322,1.520242929,0,0,0,70,70,0,0,1,0,6,0.006135866,37,41130007,172.5633392,0,0,0,1,1,0,0,0,1,11.35748768,1162.164307,40.70270157,0,11.35135174,1.973684192,0.7702564,0,0,1,3
1,4113000702,1,2.631578922,3.733333349,4247.286499,5.334008217,0,0,0,74,54,0,0,1,2,8,0,0.699999988,41130007,83.5,0,0,0,1,1,0,0,0,1,186.4086761,4247.286621,2707.355225,0,186.4086761,5.536437511,0.963436902,0,0,1,3
0,4113000703,1,1.202429175,2.416666746,729.7305336,2.777328014,0,1,1,45,45,0.666666687,1,1,1,6,0,37,41130007,297.0533447,0,0,0,1,1,0,0,0,1,0,729.7305298,232.4324341,0,0,2.777328014,1,0,0,1,3
1,4113000703,1,1.275303602,2.416666746,3775.365784,2.732793331,0,31,1,49,47,9.25,1,1,4,6,0,3,41130007,50.5,0,0,0,1,1,0,0,0,1,469.5610962,3775.365723,2180.273682,21.23643112,448.3246765,2.732793331,1,0,0,1,3
