unihhid,period,cluster_code,children017,hhsize,foodexp,nfoodexp,healthexp,eduexp,hheduc,assign,cgp,remit_amount,cellphone,hungry_adults,hungry_kids
202701,Follow u,203,2,10,1194.941,289,26.66667,26.66667,6,1,1,0,,1,1
203101,Follow u,203,5,11,670.0357,206.8333,142.5,0,0,1,1,10,,1,1
203301,Follow u,203,3,9,538.8096,82.99999,84.16666,36.66666,0,1,1,10,,0,1
203401,Follow u,203,5,11,334.5833,77,46.66667,0,0,1,1,6,,1,1
203501,Follow u,203,1,2,268.1012,108.5,21.41667,0,9,1,1,0,,1,1
203601,Follow u,203,1,6,382.381,190.8333,0,6,0,1,1,0,,1,1
203701,Follow u,203,5,7,386.7262,246,62.08333,0,7,1,1,0,,1,1
204101,Follow u,28,2,4,371.5179,78,0,0,6,1,0,0,,1,1
204201,Follow u,28,3,7,675.2501,373.1667,0,63.33333,7,1,0,0,,1,1
204301,Follow u,30,2,3,514.9107,293.3333,41.16667,0,7,1,1,0,,1,1
204601,Follow u,30,6,10,673.5119,84.66666,8.333333,80,0,1,1,60,,0,0
204801,Follow u,28,4,7,703.9285,366.6666,16.66667,0,0,1,1,0,,1,1
205001,Follow u,202,1,7,282.4405,257.6667,3.083333,0,8,0,0,10,,1,1
205101,Follow u,202,0,2,540.9821,182.6667,0,0,8,0,0,0,,0,
205401,Follow u,202,2,3,593.125,49.66666,8.333333,0,7,0,0,0,,0,0
205501,Follow u,202,4,6,716.9208,72.66666,4.5,0,1,0,0,0,,1,1
205601,Follow u,202,5,7,580.0893,35.16667,125,40,0,0,0,0,,1,1
206101,Follow u,202,2,4,121.6667,11.33333,0,0,0,0,0,1.5,,1,1
206201,Follow u,202,3,5,334.5833,75,2.333333,0,5,0,0,0,,1,0
206301,Follow u,202,3,7,527.9464,310.6667,0,116.6667,8,0,0,0,,1,1
206701,Follow u,202,0,1,147.7381,36.66667,0,0,9,0,0,0,,1,
207401,Follow u,191,1,5,235.6857,101.3333,0,0,5,0,0,0,,1,0
207601,Follow u,191,2,5,337.8423,188,0,0,0,0,0,0,,1,1
207701,Follow u,191,1,3,628.756,44,0,0,0,0,0,0,,1,1
207801,Follow u,191,0,6,355.4405,20.33333,0,0,5,0,0,0,,1,0
208501,Follow u,193,2,5,786.9346,592,0,16,6,0,0,0,,1,1
208601,Follow u,193,3,5,593.125,647.3334,232.0833,58,0,0,0,96,,0,0
208701,Follow u,193,1,3,1360.865,252.3333,12.75,0,6,0,0,0,,1,1
209101,Follow u,193,4,7,577.9167,441.3333,14.16667,20,4,0,0,0,,1,1
209201,Follow u,193,4,8,279.8333,205.3333,4.166667,26.66667,3,0,0,0,,1,1
209601,Follow u,193,1,5,1259.732,1058.333,127.5,16,5,0,0,10,,0,0
209701,Follow u,193,2,6,1160.179,358.3333,66.66666,0,5,0,0,0,,1,1
209901,Follow u,193,1,4,542.9375,599,0,9.333333,0,0,0,108,,1,1
210001,Follow u,191,1,3,229.2113,28.33333,8.333333,0,5,0,0,0,,1,1
210301,Follow u,191,2,4,567.9227,119.3333,0,0,6,0,0,0,,1,1
211601,Follow u,30,3,5,325.8929,99.83333,9.166667,0,1,1,1,0,,0,0
211701,Follow u,28,6,12,760.4166,208,68.75,0,3,1,1,4,,1,1
211801,Follow u,28,4,7,803.8691,206.6667,12.5,0,2,1,1,0,,1,1
211901,Follow u,30,2,4,232.4702,71.5,0,0,0,1,1,0,,0,0
212201,Follow u,30,6,11,960.2976,614.6666,26.25,0,0,1,1,0,,1,1
212301,Follow u,30,4,6,799.5238,224.6667,0,10,0,1,1,0,,1,1
212801,Follow u,28,2,5,360.6548,83.66666,15.83333,0,2,1,1,0,,1,1
213209,Follow u,2,3,5,851.6666,420,8.333333,15.66667,5,0,0,0,,0,0
213301,Follow u,2,4,6,338.9286,167,10.16667,1.333333,12,0,0,0,,1,1
213401,Follow u,2,2,3,231.3839,79.33333,0,0,9,0,0,0,,1,1
213501,Follow u,195,3,4,868.6132,238.6667,9,0,0,0,0,0,,0,0
213901,Follow u,195,3,7,591.6766,485.3333,335,100,8,0,0,0,,1,1
214001,Follow u,195,2,4,660.4762,55.66666,0,10,4,0,0,0,,1,1
214101,Follow u,195,1,3,247.6786,197.5,115,0,4,0,0,0,,1,0
214201,Follow u,195,3,6,837.5012,121.3,16.66667,6.666667,6,0,0,24,,1,1
214301,Follow u,195,1,3,252.0238,99,0,0,12,0,0,5,,1,1
214701,Follow u,195,3,4,1320.952,206.6667,0,80,4,0,0,0,,0,0
215401,Follow u,195,1,3,211.8304,154,0,0,5,0,0,4.5,,1,1
215501,Follow u,184,1,2,487.9702,118.8333,2.5,0,9,0,0,0,,1,0
215801,Follow u,184,1,5,495.3571,213.8333,0,0,5,0,0,0,,1,1
216001,Follow u,184,2,4,977.6786,137.6667,12.5,0,3,0,0,0,,1,0
216401,Follow u,184,3,6,1229.702,177.3333,149.8333,0,7,0,0,12,,1,1
216509,Follow u,184,1,4,1357.453,295.3333,0,30,6,0,0,0,,0,0
216601,Follow u,184,2,4,452.8359,271.6667,29.16667,25,3,0,0,0,,1,0
216902,Follow u,184,2,7,457.9881,277.3333,0,0,0,0,0,15,,1,1
217001,Follow u,184,2,4,753.8989,502.3333,11.66667,0,5,0,0,0,,0,0
217101,Follow u,184,3,6,612.6786,71,370.8333,0,0,0,0,60,,1,1
217501,Follow u,2,1,4,363.2619,182.6667,0,0,6,0,0,0,,1,1
217601,Follow u,2,2,5,369.3452,244.6667,0,0,10,0,0,36,,1,1
217801,Follow u,2,1,3,262.8869,266,10.41667,50,5,0,0,0,,0,0
217901,Follow u,2,6,10,820.381,613.3333,24.16667,44,9,0,0,0,,1,0
218201,Follow u,2,2,4,273.75,101,0,0,7,0,0,0,,1,1
218301,Follow u,2,2,5,645.2679,558.6666,0,6.666667,12,0,0,0,,1,0
218401,Follow u,2,3,4,404.1071,259.6667,96.58334,0,9,0,0,0,,1,1
218509,Follow u,2,5,7,657.8691,430,3.75,0,8,0,0,0,,1,1
218701,Follow u,2,2,6,328.9345,189.6667,1.666667,7.666667,7,0,0,0,,1,1
218801,Follow u,2,3,6,574.4643,789.3334,3.333333,0,7,0,0,0,,0,0
218901,Follow u,2,1,3,358.4821,195.3333,10.83333,5.833333,7,0,0,0,,1,1
219001,Follow u,2,4,8,512.7381,294.3333,0,0,4,0,0,40,,0,1
219201,Follow u,2,1,4,304.6012,134,0,0,7,0,0,0,,1,1
219901,Follow u,2,2,5,469.2857,77.66666,7.5,10,1,0,0,0,,1,0
220601,Follow u,139,2,4,216.1756,334.1667,0,12.33333,9,1,1,0,,0,0
220701,Follow u,139,4,5,677.8571,474.3333,127.5833,0,4,1,1,0,,1,1
220801,Follow u,139,6,8,299.8214,146.6667,138.3333,38.33333,1,1,1,0,,1,0
220901,Follow u,139,8,15,430.1786,700,459.1667,165.6667,4,1,1,100,,1,0
221001,Follow u,139,2,5,297.6488,328.3333,132.25,19.66667,0,1,1,0,,0,0
221101,Follow u,139,3,5,334.5833,165,29.16667,83.16666,7,1,1,0,,1,1
221501,Follow u,139,1,4,262.8869,392.6667,0,0,0,1,1,13,,1,1
221601,Follow u,139,3,5,664.4048,418.3333,0,6.333333,4,1,1,0,,1,1
221801,Follow u,139,4,7,555.7738,650,109.1667,33,8,1,1,0,,1,1
221901,Follow u,139,1,4,191.9345,301,41.66667,8.333333,2,1,1,0,,1,1
222001,Follow u,139,3,6,247.6786,305,37.5,48,5,1,1,0,,1,0
222101,Follow u,139,8,13,412.7976,448.3333,101.9167,57.83334,6,1,1,0,,1,0
222201,Follow u,139,3,8,521.4286,228.6667,15.83333,43,4,1,1,0,,1,0
223701,Follow u,139,1,2,152.0833,409.6667,0,9.333333,6,1,1,0,,1,1
224401,Follow u,139,6,10,338.9286,214.3333,169.1667,6,0,1,1,0,,1,1
224501,Follow u,139,2,5,347.8425,461.6667,0,11,6,1,1,0,,0,0
225301,Follow u,159,1,4,454.0774,385.6667,50,0,8,1,1,0,,0,0
225701,Follow u,159,4,5,543.1548,264.3333,115.3333,0,8,1,1,0,,0,0
225801,Follow u,159,4,6,586.6071,627.6666,122.25,0,6,1,1,0,,0,0
225901,Follow u,159,3,8,530.119,110,10,19,9,1,1,0,,0,0
226001,Follow u,159,2,6,317.2024,441.6667,216.6667,0,1,1,1,80,,0,0
226101,Follow u,159,4,8,1025.476,331,146.4167,0,10,1,1,0,,0,0
226201,Follow u,159,2,6,178.1548,149.6667,0,0,9,1,1,0,,1,0
226301,Follow u,159,4,9,510.5655,343.6667,31.66667,0,7,1,1,96,,0,0
226401,Follow u,159,5,7,404.1071,355.6667,272.9167,0,6,1,1,0,,0,0
227601,Follow u,144,0,3,730,442.3333,0,0,9,1,0,0,,1,
227701,Follow u,145,3,4,530.119,100.3333,12.5,0,4,1,1,0,,1,1
227801,Follow u,145,3,6,612.6786,600.6667,100,10,2,1,1,0,,1,1
227901,Follow u,145,5,12,317.2024,543.3333,429.1667,15,8,1,1,50,,1,1
228001,Follow u,145,3,5,321.5476,195.3333,13.75,6.666667,7,1,1,20,,1,1
228101,Follow u,145,1,4,399.7619,210,4.166667,53.33333,1,1,1,0,,0,0
228301,Follow u,145,1,5,408.4524,167,115,0,5,1,1,30,,1,1
228401,Follow u,145,1,4,343.2738,381,243.3333,0,1,1,0,0,,1,1
228501,Follow u,145,2,5,243.3333,260,44.16667,46.66667,0,1,1,0,,1,1
228901,Follow u,144,4,11,534.4643,120,26.66667,0,4,1,1,10,,1,1
229001,Follow u,144,2,5,317.2024,173.3333,17.33333,40,5,1,1,0,,1,1
229101,Follow u,144,2,6,476.5476,1042.667,408.3333,63.33334,9,1,1,0,,1,1
229501,Follow u,145,4,6,856.0119,585,79.16666,0,4,1,1,0,,,
229601,Follow u,145,1,3,521.4286,162.3333,136.6667,0,6,1,0,0,,1,1
229701,Follow u,144,2,9,869.0477,469.3333,286.75,77.33334,4,1,1,0,,1,1
229801,Follow u,144,10,13,365,283,26.66667,6.666667,0,1,1,40,,1,1
229901,Follow u,144,4,7,360.6548,201.6667,144.1667,13.33333,3,1,1,0,,1,1
230001,Follow u,144,5,8,543.1547,248,319.1667,14,4,1,1,40,,1,1
230101,Follow u,144,2,4,278.0952,191.6667,30,50,3,1,1,0,,1,1
230201,Follow u,144,4,8,460.5952,296.6667,101.6667,76.66666,6,1,1,0,,0,0
230701,Follow u,137,4,6,530.1191,197.3333,21.66667,6.666667,7,0,0,0,,1,0
230801,Follow u,137,4,6,295.4762,196.6667,2.916667,0,5,0,0,0,,1,1
230909,Follow u,9999,2,3,503.5648,221.6667,0,40,5,0,0,0,,0,0
231001,Follow u,137,2,4,288.9583,268.3333,0,0,12,0,0,0,,1,0
231101,Follow u,137,0,3,577.9167,445,151.6667,0,12,0,0,0,,0,
231601,Follow u,137,3,5,386.7262,171.6667,4.583333,0,3,0,0,0,,1,1
231701,Follow u,137,4,8,365,160.6667,110.4167,86.66666,3,0,0,18,,1,1
231801,Follow u,137,4,9,1016.786,211.3333,69.16666,10,7,0,0,0,,1,1
232601,Follow u,137,1,5,473.631,238.3333,0,98.16666,0,0,0,0,,1,0
232801,Follow u,135,3,4,321.5476,128,208.3333,25.33333,5,0,0,0,,1,1
232901,Follow u,135,3,9,530.1191,292,138.3333,5,2,0,0,20,,1,1
233001,Follow u,135,0,2,147.7381,212.3333,78.33334,0,2,0,0,0,,1,
233101,Follow u,135,4,9,605.2977,268,232.5,7.333333,4,0,0,96,,0,0
233209,Follow u,9999,3,8,473.631,298,0,0,3,0,1,60,,1,0
233601,Follow u,137,2,5,262.8869,136.6667,15.41667,0,0,0,0,12,,1,0
234001,Follow u,135,0,5,522.7089,216,0,30,8,0,0,0,,0,0
234101,Follow u,135,1,3,356.3095,117,11.66667,0,3,0,0,0,,1,1
234701,Follow u,153,2,4,291.131,189.3333,40,99.16666,10,0,0,0,,1,1
235309,Follow u,131,7,9,723.4822,597.3333,246.4167,0,0,0,0,240,,0,0
235701,Follow u,131,2,5,523.6012,251.6667,132.5,33.33333,6,0,0,0,,0,0
235901,Follow u,131,1,3,191.1905,171.3333,4.166667,0,6,0,0,20,,1,1
236101,Follow u,131,2,5,260.7143,322,0,90,0,0,0,0,,1,1
236201,Follow u,131,2,3,338.5119,246,0,0,5,0,0,0,,1,1
236401,Follow u,131,4,10,386.7262,183.3333,50,0,5,0,0,20,,1,1
236501,Follow u,131,1,3,547.5,209.59,0,0,7,0,0,0,,1,1
236701,Follow u,131,4,5,391.0714,163.3333,164.1667,0,9,0,0,0,,1,1
236801,Follow u,131,2,5,391.0714,441.6667,154.4167,0,2,0,0,6,,1,1
237009,Follow u,132,2,7,1268.809,889,196.6667,0,12,0,0,0,,0,0
237101,Follow u,132,2,7,330.2381,178.3333,169.1667,0,6,0,0,70,,1,1
237501,Follow u,132,2,6,508.3929,461.6667,0,0,4,0,0,3,,1,1
237601,Follow u,132,6,9,317.2024,208.6667,616.6667,0,7,0,0,0,,1,1
238001,Follow u,132,4,8,482.3214,333.3333,7.5,6.666667,0,0,0,20,,1,0
238101,Follow u,132,5,7,304.1667,264,39.16667,0,3,0,0,0,,1,1
238301,Follow u,132,3,6,308.5119,218.3333,253.75,0,10,0,0,0,,0,0
238701,Follow u,132,2,4,404.1071,308,3.333333,20,9,0,0,70,,0,0
238801,Follow u,132,2,5,455.8334,254,0,0,5,0,0,0,,1,1
239001,Follow u,92,2,3,682.2025,802.6666,225,3.333333,10,0,0,0,,1,1
239301,Follow u,92,3,5,437.2179,120.6667,162.5,0,7,0,0,0,,1,1
239401,Follow u,92,3,5,393.244,180,65,0,7,0,0,10,,1,1
239501,Follow u,92,3,7,447.5595,275,1.666667,11.66667,6,0,0,0,,1,1
239801,Follow u,92,5,7,291.131,67.83333,7.5,0,3,0,0,0,,1,1
240201,Follow u,92,2,4,634.4047,291,14.16667,3.333333,8,0,0,0,,1,1
240401,Follow u,92,4,6,658.3036,121.6667,67.04166,0,3,0,0,0,,0,0
240501,Follow u,92,4,8,2536.967,455.3333,18.83333,3.333333,0,0,0,10,,1,1
240601,Follow u,92,1,2,397.5893,167.6667,4.75,0,6,0,0,0,,1,1
240801,Follow u,92,2,5,476.1077,82.66667,167.6667,139.6667,12,0,0,0,,1,1
240901,Follow u,92,2,8,899.4643,786.6666,26.66667,0,6,0,0,24,,1,1
241001,Follow u,92,1,4,643.0953,796.3333,18.33333,5,6,0,0,0,,1,1
241301,Follow u,92,4,7,471.4583,19,0.5833333,20,0,0,0,0,,1,1
242001,Follow u,92,4,9,1121.506,457.6667,10.83333,20.33333,5,0,0,24,,1,1
242301,Follow u,92,2,4,304.1667,23.33333,9.666667,0,7,0,0,0,,0,0
242601,Follow u,92,4,7,740.8631,475,23.33333,0,4,0,0,0,,1,1
242701,Follow u,82,3,6,569.2262,275,1.5,13.33333,5,1,1,0,,0,0
242801,Follow u,92,1,6,599.6428,43.33333,5.833333,26.66667,4,0,0,0,,0,0
243201,Follow u,82,2,4,299.8214,223.3333,35.83333,11.66667,6,1,1,0,,1,1
243301,Follow u,81,2,6,455.294,178.6667,76.25,15,0,1,1,6,,1,0
243501,Follow u,82,3,5,384.5536,55,118.3333,0,9,1,1,0,,1,0
243701,Follow u,82,4,7,469.2857,18,0,0,7,1,1,12,,1,1
244101,Follow u,81,2,7,225.9524,194.3333,0,15,6,1,1,5,,1,0
244201,Follow u,81,2,6,406.2798,80,114.6667,0,3,1,1,0,,1,1
244401,Follow u,82,2,4,291.131,861.6667,33.33333,0,3,1,1,0,,1,1
244701,Follow u,81,3,5,490.1429,126,155.1667,50,2,1,1,0,,1,1
244801,Follow u,82,6,11,1543.863,863.3333,224.1667,0,8,1,1,84,,1,1
245501,Follow u,81,3,7,865.7887,218,67,7.5,3,1,1,0,,0,0
245801,Follow u,82,6,7,973.8765,705,142.9167,0,9,1,1,0,,0,0
246101,Follow u,82,5,9,1130.631,266.6667,350.4167,0,6,1,1,0,,1,1
246201,Follow u,81,2,4,425.8333,84.16667,0,0,3,1,1,0,,0,0
246301,Follow u,81,2,5,447.5595,366.6667,25,0,6,1,1,0,,1,0
246601,Follow u,81,2,5,608.3334,360,167.5,0,8,1,1,0,,1,1
246701,Follow u,201,1,4,399.7619,65.33333,201.6667,0,2,1,1,0,,1,1
247101,Follow u,201,5,9,476.6726,102.8333,6.25,15,0,1,1,0,,1,1
247201,Follow u,200,3,8,257.4554,193.6667,195,18.33333,9,1,1,5,,1,1
247601,Follow u,201,4,6,477.9762,94,242.5,53.33333,6,1,1,0,,0,1
247801,Follow u,201,1,3,380.2083,146,0,62.5,9,1,1,0,,0,0
247901,Follow u,201,3,9,469.2857,275.3333,15,0,8,1,1,0,,1,0
248101,Follow u,200,0,3,330.2381,82.66666,0,0,5,1,0,0,,1,
248201,Follow u,200,1,5,842.5417,116.3333,0,100,4,1,1,0,,1,1
248301,Follow u,200,2,4,538.8096,251.3333,51.66667,0,0,1,1,0,,0,0
248401,Follow u,200,3,4,295.4762,238.3333,35.83333,0,7,1,1,0,,1,1
248501,Follow u,200,1,3,482.3214,129.8333,62.5,40,3,1,1,0,,0,0
248701,Follow u,200,4,8,853.8393,395,336.1667,40.66667,7,1,1,0,,0,0
248809,Follow u,200,6,11,808.2142,345.1667,11.66667,0,0,1,1,15,,0,0
249001,Follow u,201,5,9,842.9762,90.33333,10.83333,0,2,1,1,0,,1,1
249109,Follow u,201,6,8,973.3333,160.5,45.83333,33.33333,5,1,1,0,,1,1
249209,Follow u,9999,1,2,863.8691,2255,138.1667,0,12,1,0,0,,0,0
250001,Follow u,200,4,11,286.7857,185.6667,57.91667,0,3,1,1,1,,1,0
250101,Follow u,200,3,5,499.7024,212,168.75,100,6,1,1,0,,1,1
251201,Follow u,49,0,5,135.919,281,0,0,0,0,0,90,,1,1
251301,Follow u,49,2,4,274.9667,223.3333,10.66667,0,0,0,0,80,,1,1
251801,Follow u,49,1,2,451.8178,220,0.2916667,28,2,0,0,0,,1,1
251901,Follow u,49,4,6,552.2798,224.6667,0,115.3333,7,0,0,0,,0,0
252701,Follow u,49,2,4,690.8928,270,12.5,0,0,0,0,0,,1,1
253201,Follow u,49,2,4,727.3928,126.5,0,0,3,0,0,0,,0,0
253301,Follow u,49,4,7,493.9666,210.8667,18.33333,86.66666,7,0,0,21,,1,1
254201,Follow u,61,0,3,351.1822,257,0,50,4,0,0,0,,1,
254509,Follow u,61,4,7,726.741,329.5,50.5,5,0,0,0,30,,1,1
254701,Follow u,61,1,5,1163.268,754.3333,0,32.33333,0,0,0,44,,1,1
254809,Follow u,60,3,5,445.3,108.1667,87.25,0,0,0,0,0,,1,1
254901,Follow u,60,2,4,686.0262,309.3333,68.33334,6.666667,11,0,0,0,,0,0
255201,Follow u,61,2,4,665.6905,226.5,34.75,0,0,0,0,4,,1,0
255701,Follow u,76,1,3,552.9315,88.00001,35.83333,0,8,0,0,0,,1,1
255901,Follow u,72,1,3,1097.173,245.3333,15.83333,16.66667,4,0,0,0,,1,0
256101,Follow u,76,4,6,484.494,143.3333,405.8333,0,7,0,0,0,,1,1
256201,Follow u,76,3,5,421.4881,186.6666,287.0833,0,6,0,0,0,,1,1
256301,Follow u,76,2,6,280.2679,41.66666,115,0,3,0,0,60,,1,1
256601,Follow u,76,9,12,556.1905,278,356.25,0,0,0,0,20,,1,1
256901,Follow u,76,2,4,797.3512,246,148.1667,16.66667,8,0,1,0,,1,1
257401,Follow u,72,4,6,365.1488,10.66667,0,0,5,0,0,0,,1,1
257501,Follow u,72,2,5,334.5833,0.6666667,0,0,6,0,0,0,,1,1
257601,Follow u,72,2,3,230.2976,125,4.166667,0,0,0,0,0,,1,1
258001,Follow u,72,3,7,875.5655,376.6667,172.5,0,0,0,0,3.6,,1,1
258101,Follow u,72,1,4,378.0357,202.6667,166.3333,3.333333,7,0,0,0,,1,1
258501,Follow u,76,1,3,375.8631,19.83333,17.5,4,6,0,0,0,,1,1
258801,Follow u,76,1,2,280.2679,70.36667,0,0,3,0,0,0,,1,1
259201,Follow u,96,3,9,373.6905,18.66667,118.3333,0,0,0,0,15,,1,1
259401,Follow u,96,2,4,308.5119,14,0,0,0,0,0,0,,1,1
259501,Follow u,97,2,3,457.7088,109.3333,0.3333333,6.666667,0,0,0,0,,1,1
260009,Follow u,9999,5,8,684.8095,158,47.08333,16.66667,2,0,0,10,,1,1
260201,Follow u,96,5,9,521.4286,72.33333,0,66.66666,8,0,0,0,,1,1
260401,Follow u,96,4,7,732.1726,443.75,39.33333,0,6,0,0,21,,1,1
261001,Follow u,202,2,4,358.4821,153.6667,0,0,3,0,0,0,,1,1
261201,Follow u,228,3,6,713.7053,441.6667,74.16666,25.33333,7,1,1,0,,0,0
261401,Follow u,228,3,8,1121.506,436.5,293.3333,0,7,1,1,0,,0,0
261501,Follow u,96,2,4,825.1608,384.3333,10.83333,0,9,0,0,0,,1,1
261801,Follow u,97,3,7,1014.613,266,101.6667,0,6,0,0,0,,1,1
262001,Follow u,97,1,5,434.5238,170,12.5,0,5,0,0,45,,1,0
262101,Follow u,97,1,3,552.0297,657.0001,70,24,12,0,0,0,,1,0
262401,Follow u,97,3,5,1059.524,333,38.33333,22,2,0,0,0,,0,0
262601,Follow u,97,3,5,638.7501,252.6667,90.58334,0,6,0,0,0,,1,1
262801,Follow u,97,4,9,653.9584,263.3333,234.1667,163.3333,6,0,0,18,,1,1
262901,Follow u,97,4,7,521.4286,210.3333,8.333333,0,0,0,0,0,,1,1
263201,Follow u,96,2,5,265.0595,51.83333,120.8333,0,0,0,0,0,,0,0
263401,Follow u,96,3,5,391.0714,18.33333,0,0,6,0,0,0,,1,1
263501,Follow u,96,8,11,1171.042,308.3333,74.66666,183.3333,5,0,0,0,,1,0
263601,Follow u,96,3,11,852.9703,532.5,32.5,8.666667,8,0,0,36,,1,1
263701,Follow u,90,0,2,217.2619,317,14.16667,4.333333,7,0,0,0,,1,
263801,Follow u,90,3,5,275.9226,4.666667,0,0,0,0,0,0,,1,1
264501,Follow u,78,1,2,282.9345,67.83333,14.33333,0,7,0,0,0,,0,0
265101,Follow u,99,2,5,560.5357,191,27.5,33.33333,7,1,1,0,,1,1
265201,Follow u,99,4,7,1075.446,407.6667,74.16666,46.66667,6,1,1,0,,1,0
265601,Follow u,99,2,3,238.9881,126.1667,12.5,0,5,1,1,0,,1,1
265909,Follow u,99,2,4,213.7857,103,0,0,0,1,0,0,,1,1
266301,Follow u,99,2,4,475.8036,15,62.5,0,4,1,1,0,,1,1
266401,Follow u,92,3,4,962.4703,171.3333,0,3.333333,7,0,0,0,,1,1
266501,Follow u,201,5,12,701.7559,493.8333,196.8333,126.6667,7,1,1,0,,1,1
266601,Follow u,131,6,13,421.4881,128.6667,160.8333,0,6,0,0,0,,1,1
267301,Follow u,99,4,6,720.875,446.5,52.08333,0,7,1,1,0,,1,1
267601,Follow u,99,2,8,1171.042,172.3333,19.91667,0,2,1,1,0,,0,0
267701,Follow u,99,1,6,511.4345,386.1667,15.83333,0,7,1,1,12,,0,0
268201,Follow u,99,3,5,286.3512,107.6667,0,0,7,1,0,1,,1,1
268301,Follow u,99,2,5,286.7857,11.66667,156.4167,0,8,1,1,0,,1,1
268701,Follow u,90,3,5,562.2739,204.3333,54.16667,0,9,0,0,0,,1,1
268801,Follow u,90,2,3,336.756,82,3.166667,0,6,0,0,0,,1,1
268901,Follow u,90,6,9,714.7916,226.6667,102.9167,0,8,0,0,0,,1,1
269501,Follow u,90,3,7,1634.203,581,0.6666667,20.33333,9,0,0,0,,1,1
269701,Follow u,90,1,4,1398.732,402.3333,0,2.666667,9,0,0,0,,1,0
269801,Follow u,90,2,4,663.9524,94.00001,215.8333,0,9,0,0,0,,1,1
269901,Follow u,90,2,5,508.5595,124,0,0,8,0,0,8,,1,1
270301,Follow u,90,3,7,404.1071,154.3333,3.75,0,0,0,0,6,,0,0
270501,Follow u,78,4,6,641.2267,36.16666,120.5,0,7,0,0,12,,1,1
270901,Follow u,210,1,3,192.5,25.66667,25.83333,0,3,0,0,0,,1,1
271001,Follow u,228,4,6,714.7917,303,358,0,7,1,1,0,,0,0
271301,Follow u,228,1,2,543.1548,306.3333,25.83333,10,7,1,1,0,,0,0
271601,Follow u,90,1,2,168.1607,163.6667,0,0,6,0,0,0,,1,1
271709,Follow u,9999,2,9,886.4285,439.5,28.75,109,8,0,0,0,,1,1
271901,Follow u,90,1,3,260.7143,10.66667,33.33333,28.33333,5,0,0,0,,1,1
272101,Follow u,90,2,5,332.4107,180,97.91666,0,4,0,0,0,,1,1
272301,Follow u,89,2,4,328.0655,33.66666,1.166667,0,5,1,1,0,,1,1
272401,Follow u,88,4,7,1355.41,481.1667,60,20,6,1,1,12,,0,0
272601,Follow u,90,2,3,426.7024,256.6667,138.75,0,5,0,0,0,,1,1
272701,Follow u,78,3,8,860.3571,297.6667,116.6667,166.6667,10,0,0,0,,1,1
273101,Follow u,78,2,5,586.6071,146.6667,8.333333,0,7,0,0,0,,1,1
273309,Follow u,225,1,2,144.1631,2.666667,0.4166667,0,4,0,0,0,,1,1
273801,Follow u,225,5,8,1047.347,109,0,0,3,0,0,0,,1,1
273901,Follow u,225,6,12,1077.271,102.1333,30.16667,3.333333,0,0,0,8,,1,1
274101,Follow u,225,2,4,291.131,48.33333,45.41667,0,6,0,0,0,,1,1
274302,Follow u,225,7,12,978.3738,375.3333,0,24.66667,0,0,0,0,,1,1
274501,Follow u,225,2,4,173.8095,69.66666,11.66667,0,8,0,0,1,,1,1
274701,Follow u,225,1,3,250.7202,103,8.333333,0,0,0,0,0,,1,1
274801,Follow u,225,4,9,443.2143,175.1333,0,3.333333,0,0,0,18,,1,1
275001,Follow u,225,3,5,318.9405,168.8333,0,0,2,0,0,0,,1,1
275101,Follow u,225,3,6,543.1547,197.6667,86.66666,0,8,0,0,20,,1,0
275301,Follow u,223,8,10,436.0881,500,53.33333,0,4,0,0,0,,1,1
275401,Follow u,223,2,4,225.9524,154.5,0,0,2,0,0,0,,1,1
275501,Follow u,223,5,10,808.2143,155.6667,25,8.333333,0,0,0,0,,1,1
275801,Follow u,223,0,2,628.3214,131,0,0,5,0,0,0,,1,
276101,Follow u,223,2,7,1383.125,405,11.33333,10,2,0,0,0,,1,1
276201,Follow u,223,1,5,492.2285,125.8333,8.333333,6.666667,1,0,0,0,,1,1
276401,Follow u,202,1,3,454.0774,40.5,5.333333,0,4,0,0,0,,1,1
276501,Follow u,202,2,3,549.6726,66.66666,8.333333,0,4,0,0,0,,0,0
276801,Follow u,223,4,9,646.5714,186.6667,0,0,0,0,0,48,,1,1
276901,Follow u,223,1,3,1008.538,178.3333,0,0,1,0,0,0,,1,1
277101,Follow u,223,1,3,361.0024,256.6667,0,0,1,0,0,0,,1,1
277201,Follow u,223,3,5,410.625,146.3333,175,0,6,0,0,0,,1,1
277801,Follow u,202,2,6,260.7143,46.66667,2.333333,0,12,0,0,6.5,,1,1
278101,Follow u,202,2,9,530.5536,81.66666,3,0,4,0,0,0,,1,1
278209,Follow u,202,2,4,527.5119,617.3333,94.58334,2.5,10,0,0,0,,0,0
278401,Follow u,222,3,7,608.3334,94.33333,18.33333,3.333333,5,0,0,9.8,,1,1
278709,Follow u,222,1,3,1431.586,303,11.91667,26.66667,6,0,0,0,,1,1
279101,Follow u,222,5,7,182.5869,145.5,0,13.33333,0,0,0,0,,1,1
279201,Follow u,222,4,7,934.2262,283,6.583333,0,5,0,0,0,,1,1
279301,Follow u,222,3,6,238.9881,121.1667,0,20,3,0,0,1.6,,1,1
279701,Follow u,225,1,4,365,48,8.333333,0,3,0,0,0,,1,1
280001,Follow u,222,4,6,743.0357,325.3333,30,3.333333,3,0,0,40,,1,1
280201,Follow u,222,0,3,643.056,230,0,20,0,0,0,0,,0,0
